idx,tracking_ts_unix,tracking_ts_gmt2,closest_timestamp_idx,closest_robot_ts_unix,closest_robot_ts_gmt2,time_difference
1938,1753805762.564531,2025-07-29 18:16:02,370,1753805721.069135,2025-07-29 18:15:21,41.495396
1939,1753805762.61254,2025-07-29 18:16:02,370,1753805721.069135,2025-07-29 18:15:21,41.543405
1940,1753805762.66392,2025-07-29 18:16:02,370,1753805721.069135,2025-07-29 18:15:21,41.594785
1941,1753805762.717473,2025-07-29 18:16:02,370,1753805721.069135,2025-07-29 18:15:21,41.648338
1942,1753805762.766559,2025-07-29 18:16:02,370,1753805721.069135,2025-07-29 18:15:21,41.697424
1943,1753805762.814119,2025-07-29 18:16:02,370,1753805721.069135,2025-07-29 18:15:21,41.744984
1944,1753805762.860275,2025-07-29 18:16:02,370,1753805721.069135,2025-07-29 18:15:21,41.79114
1945,1753805762.911341,2025-07-29 18:16:02,370,1753805721.069135,2025-07-29 18:15:21,41.842206
1946,1753805762.970011,2025-07-29 18:16:02,370,1753805721.069135,2025-07-29 18:15:21,41.900876
1947,1753805763.014523,2025-07-29 18:16:03,370,1753805721.069135,2025-07-29 18:15:21,41.945388
1948,1753805763.066561,2025-07-29 18:16:03,370,1753805721.069135,2025-07-29 18:15:21,41.997426
1949,1753805763.118668,2025-07-29 18:16:03,370,1753805721.069135,2025-07-29 18:15:21,42.049533
1950,1753805763.163642,2025-07-29 18:16:03,370,1753805721.069135,2025-07-29 18:15:21,42.094507
1951,1753805763.215468,2025-07-29 18:16:03,370,1753805721.069135,2025-07-29 18:15:21,42.146333
1952,1753805763.261218,2025-07-29 18:16:03,370,1753805721.069135,2025-07-29 18:15:21,42.192083
1953,1753805763.315381,2025-07-29 18:16:03,370,1753805721.069135,2025-07-29 18:15:21,42.246246
1954,1753805763.368095,2025-07-29 18:16:03,370,1753805721.069135,2025-07-29 18:15:21,42.29896
1955,1753805763.410966,2025-07-29 18:16:03,370,1753805721.069135,2025-07-29 18:15:21,42.341831
1956,1753805763.473853,2025-07-29 18:16:03,370,1753805721.069135,2025-07-29 18:15:21,42.404718
1957,1753805763.510891,2025-07-29 18:16:03,370,1753805721.069135,2025-07-29 18:15:21,42.441756
1958,1753805763.560007,2025-07-29 18:16:03,370,1753805721.069135,2025-07-29 18:15:21,42.490872
1959,1753805763.613468,2025-07-29 18:16:03,370,1753805721.069135,2025-07-29 18:15:21,42.544333
1960,1753805763.671422,2025-07-29 18:16:03,370,1753805721.069135,2025-07-29 18:15:21,42.602287
1961,1753805763.710236,2025-07-29 18:16:03,370,1753805721.069135,2025-07-29 18:15:21,42.641101
1962,1753805763.763032,2025-07-29 18:16:03,370,1753805721.069135,2025-07-29 18:15:21,42.693897
1963,1753805763.809386,2025-07-29 18:16:03,370,1753805721.069135,2025-07-29 18:15:21,42.740251
1964,1753805763.866004,2025-07-29 18:16:03,370,1753805721.069135,2025-07-29 18:15:21,42.796869
1965,1753805763.908244,2025-07-29 18:16:03,370,1753805721.069135,2025-07-29 18:15:21,42.839109
1966,1753805763.960798,2025-07-29 18:16:03,370,1753805721.069135,2025-07-29 18:15:21,42.891663
1967,1753805764.035219,2025-07-29 18:16:04,370,1753805721.069135,2025-07-29 18:15:21,42.966084
1968,1753805764.070894,2025-07-29 18:16:04,370,1753805721.069135,2025-07-29 18:15:21,43.001759
1969,1753805764.120089,2025-07-29 18:16:04,370,1753805721.069135,2025-07-29 18:15:21,43.050954
1970,1753805764.166338,2025-07-29 18:16:04,370,1753805721.069135,2025-07-29 18:15:21,43.097203
1971,1753805764.204664,2025-07-29 18:16:04,370,1753805721.069135,2025-07-29 18:15:21,43.135529
1972,1753805764.25989,2025-07-29 18:16:04,370,1753805721.069135,2025-07-29 18:15:21,43.190755
1973,1753805764.310691,2025-07-29 18:16:04,370,1753805721.069135,2025-07-29 18:15:21,43.241556
1974,1753805764.367308,2025-07-29 18:16:04,370,1753805721.069135,2025-07-29 18:15:21,43.298173
1975,1753805764.420281,2025-07-29 18:16:04,370,1753805721.069135,2025-07-29 18:15:21,43.351146
1976,1753805764.463424,2025-07-29 18:16:04,370,1753805721.069135,2025-07-29 18:15:21,43.394289
1977,1753805764.524256,2025-07-29 18:16:04,370,1753805721.069135,2025-07-29 18:15:21,43.455121
1978,1753805764.588402,2025-07-29 18:16:04,370,1753805721.069135,2025-07-29 18:15:21,43.519267
1979,1753805764.631366,2025-07-29 18:16:04,370,1753805721.069135,2025-07-29 18:15:21,43.562231
1980,1753805764.670318,2025-07-29 18:16:04,370,1753805721.069135,2025-07-29 18:15:21,43.601183
1981,1753805764.719507,2025-07-29 18:16:04,370,1753805721.069135,2025-07-29 18:15:21,43.650372
1982,1753805764.786583,2025-07-29 18:16:04,370,1753805721.069135,2025-07-29 18:15:21,43.717448
1983,1753805764.824201,2025-07-29 18:16:04,370,1753805721.069135,2025-07-29 18:15:21,43.755066
1984,1753805764.880286,2025-07-29 18:16:04,370,1753805721.069135,2025-07-29 18:15:21,43.811151
1985,1753805764.915237,2025-07-29 18:16:04,370,1753805721.069135,2025-07-29 18:15:21,43.846102
1986,1753805764.967277,2025-07-29 18:16:04,370,1753805721.069135,2025-07-29 18:15:21,43.898142
1987,1753805765.014113,2025-07-29 18:16:05,370,1753805721.069135,2025-07-29 18:15:21,43.944978
1988,1753805765.065452,2025-07-29 18:16:05,370,1753805721.069135,2025-07-29 18:15:21,43.996317
1989,1753805765.111303,2025-07-29 18:16:05,370,1753805721.069135,2025-07-29 18:15:21,44.042168
1990,1753805765.16281,2025-07-29 18:16:05,370,1753805721.069135,2025-07-29 18:15:21,44.093675
1991,1753805765.209991,2025-07-29 18:16:05,370,1753805721.069135,2025-07-29 18:15:21,44.140856
1992,1753805765.268505,2025-07-29 18:16:05,370,1753805721.069135,2025-07-29 18:15:21,44.19937
1993,1753805765.31006,2025-07-29 18:16:05,370,1753805721.069135,2025-07-29 18:15:21,44.240925
1994,1753805765.368519,2025-07-29 18:16:05,370,1753805721.069135,2025-07-29 18:15:21,44.299384
1995,1753805765.433433,2025-07-29 18:16:05,370,1753805721.069135,2025-07-29 18:15:21,44.364298
1996,1753805765.482808,2025-07-29 18:16:05,370,1753805721.069135,2025-07-29 18:15:21,44.413673
1997,1753805765.52891,2025-07-29 18:16:05,370,1753805721.069135,2025-07-29 18:15:21,44.459775
1998,1753805765.590743,2025-07-29 18:16:05,370,1753805721.069135,2025-07-29 18:15:21,44.521608
1999,1753805765.625079,2025-07-29 18:16:05,370,1753805721.069135,2025-07-29 18:15:21,44.555944
2000,1753805765.664476,2025-07-29 18:16:05,370,1753805721.069135,2025-07-29 18:15:21,44.595341
2001,1753805765.711214,2025-07-29 18:16:05,370,1753805721.069135,2025-07-29 18:15:21,44.642079
2002,1753805765.762212,2025-07-29 18:16:05,370,1753805721.069135,2025-07-29 18:15:21,44.693077
2003,1753805765.823308,2025-07-29 18:16:05,370,1753805721.069135,2025-07-29 18:15:21,44.754173
2004,1753805765.860818,2025-07-29 18:16:05,370,1753805721.069135,2025-07-29 18:15:21,44.791683
2005,1753805765.914987,2025-07-29 18:16:05,370,1753805721.069135,2025-07-29 18:15:21,44.845852
2006,1753805765.963189,2025-07-29 18:16:05,370,1753805721.069135,2025-07-29 18:15:21,44.894054
2007,1753805766.01187,2025-07-29 18:16:06,370,1753805721.069135,2025-07-29 18:15:21,44.942735
2008,1753805766.06647,2025-07-29 18:16:06,370,1753805721.069135,2025-07-29 18:15:21,44.997335
2009,1753805766.122224,2025-07-29 18:16:06,370,1753805721.069135,2025-07-29 18:15:21,45.053089
2010,1753805766.188512,2025-07-29 18:16:06,370,1753805721.069135,2025-07-29 18:15:21,45.119377
2011,1753805766.231521,2025-07-29 18:16:06,370,1753805721.069135,2025-07-29 18:15:21,45.162386
2012,1753805766.273735,2025-07-29 18:16:06,370,1753805721.069135,2025-07-29 18:15:21,45.2046
2013,1753805766.329109,2025-07-29 18:16:06,370,1753805721.069135,2025-07-29 18:15:21,45.259974
2014,1753805766.380026,2025-07-29 18:16:06,370,1753805721.069135,2025-07-29 18:15:21,45.310891
2015,1753805766.421597,2025-07-29 18:16:06,370,1753805721.069135,2025-07-29 18:15:21,45.352462
2016,1753805766.470337,2025-07-29 18:16:06,370,1753805721.069135,2025-07-29 18:15:21,45.401202
2017,1753805766.516316,2025-07-29 18:16:06,370,1753805721.069135,2025-07-29 18:15:21,45.447181
2018,1753805766.566586,2025-07-29 18:16:06,370,1753805721.069135,2025-07-29 18:15:21,45.497451
2019,1753805766.618149,2025-07-29 18:16:06,370,1753805721.069135,2025-07-29 18:15:21,45.549014
2020,1753805766.66598,2025-07-29 18:16:06,370,1753805721.069135,2025-07-29 18:15:21,45.596845
2021,1753805766.71381,2025-07-29 18:16:06,370,1753805721.069135,2025-07-29 18:15:21,45.644675
2022,1753805766.761293,2025-07-29 18:16:06,370,1753805721.069135,2025-07-29 18:15:21,45.692158
2023,1753805766.812855,2025-07-29 18:16:06,370,1753805721.069135,2025-07-29 18:15:21,45.74372
2024,1753805766.86084,2025-07-29 18:16:06,370,1753805721.069135,2025-07-29 18:15:21,45.791705
2025,1753805766.911278,2025-07-29 18:16:06,370,1753805721.069135,2025-07-29 18:15:21,45.842143
2026,1753805766.960387,2025-07-29 18:16:06,370,1753805721.069135,2025-07-29 18:15:21,45.891252
2027,1753805767.015417,2025-07-29 18:16:07,370,1753805721.069135,2025-07-29 18:15:21,45.946282
2028,1753805767.064728,2025-07-29 18:16:07,370,1753805721.069135,2025-07-29 18:15:21,45.995593
2029,1753805767.116658,2025-07-29 18:16:07,370,1753805721.069135,2025-07-29 18:15:21,46.047523
2030,1753805767.158257,2025-07-29 18:16:07,370,1753805721.069135,2025-07-29 18:15:21,46.089122
2031,1753805767.221397,2025-07-29 18:16:07,370,1753805721.069135,2025-07-29 18:15:21,46.152262
2032,1753805767.277552,2025-07-29 18:16:07,370,1753805721.069135,2025-07-29 18:15:21,46.208417
2033,1753805767.330342,2025-07-29 18:16:07,370,1753805721.069135,2025-07-29 18:15:21,46.261207
2034,1753805767.364252,2025-07-29 18:16:07,370,1753805721.069135,2025-07-29 18:15:21,46.295117
2035,1753805767.421947,2025-07-29 18:16:07,370,1753805721.069135,2025-07-29 18:15:21,46.352812
2036,1753805767.473459,2025-07-29 18:16:07,370,1753805721.069135,2025-07-29 18:15:21,46.404324
2037,1753805767.510471,2025-07-29 18:16:07,370,1753805721.069135,2025-07-29 18:15:21,46.441336
2038,1753805767.55577,2025-07-29 18:16:07,370,1753805721.069135,2025-07-29 18:15:21,46.486635
2039,1753805767.61734,2025-07-29 18:16:07,370,1753805721.069135,2025-07-29 18:15:21,46.548205
2040,1753805767.674356,2025-07-29 18:16:07,370,1753805721.069135,2025-07-29 18:15:21,46.605221
2041,1753805767.712564,2025-07-29 18:16:07,370,1753805721.069135,2025-07-29 18:15:21,46.643429
2042,1753805767.777461,2025-07-29 18:16:07,370,1753805721.069135,2025-07-29 18:15:21,46.708326
2043,1753805767.808578,2025-07-29 18:16:07,370,1753805721.069135,2025-07-29 18:15:21,46.739443
2044,1753805767.870497,2025-07-29 18:16:07,370,1753805721.069135,2025-07-29 18:15:21,46.801362
2045,1753805767.909758,2025-07-29 18:16:07,370,1753805721.069135,2025-07-29 18:15:21,46.840623
2046,1753805767.965717,2025-07-29 18:16:07,370,1753805721.069135,2025-07-29 18:15:21,46.896582
2047,1753805768.018125,2025-07-29 18:16:08,370,1753805721.069135,2025-07-29 18:15:21,46.94899
2048,1753805768.07536,2025-07-29 18:16:08,370,1753805721.069135,2025-07-29 18:15:21,47.006225
2049,1753805768.120927,2025-07-29 18:16:08,370,1753805721.069135,2025-07-29 18:15:21,47.051792
2050,1753805768.166016,2025-07-29 18:16:08,370,1753805721.069135,2025-07-29 18:15:21,47.096881
2051,1753805768.209497,2025-07-29 18:16:08,370,1753805721.069135,2025-07-29 18:15:21,47.140362
2052,1753805768.264871,2025-07-29 18:16:08,370,1753805721.069135,2025-07-29 18:15:21,47.195736
2053,1753805768.312868,2025-07-29 18:16:08,370,1753805721.069135,2025-07-29 18:15:21,47.243733
2054,1753805768.366081,2025-07-29 18:16:08,370,1753805721.069135,2025-07-29 18:15:21,47.296946
2055,1753805768.415601,2025-07-29 18:16:08,370,1753805721.069135,2025-07-29 18:15:21,47.346466
2056,1753805768.458922,2025-07-29 18:16:08,370,1753805721.069135,2025-07-29 18:15:21,47.389787
2057,1753805768.509405,2025-07-29 18:16:08,370,1753805721.069135,2025-07-29 18:15:21,47.44027
2058,1753805768.555702,2025-07-29 18:16:08,370,1753805721.069135,2025-07-29 18:15:21,47.486567
2059,1753805768.614084,2025-07-29 18:16:08,370,1753805721.069135,2025-07-29 18:15:21,47.544949
2060,1753805768.659262,2025-07-29 18:16:08,370,1753805721.069135,2025-07-29 18:15:21,47.590127
2061,1753805768.711594,2025-07-29 18:16:08,370,1753805721.069135,2025-07-29 18:15:21,47.642459
2062,1753805768.760062,2025-07-29 18:16:08,370,1753805721.069135,2025-07-29 18:15:21,47.690927
2063,1753805768.816118,2025-07-29 18:16:08,370,1753805721.069135,2025-07-29 18:15:21,47.746983
2064,1753805768.862791,2025-07-29 18:16:08,370,1753805721.069135,2025-07-29 18:15:21,47.793656
2065,1753805768.9129,2025-07-29 18:16:08,370,1753805721.069135,2025-07-29 18:15:21,47.843765
2066,1753805768.962784,2025-07-29 18:16:08,370,1753805721.069135,2025-07-29 18:15:21,47.893649
2067,1753805769.014795,2025-07-29 18:16:09,370,1753805721.069135,2025-07-29 18:15:21,47.94566
2068,1753805769.0578,2025-07-29 18:16:09,370,1753805721.069135,2025-07-29 18:15:21,47.988665
2069,1753805769.112724,2025-07-29 18:16:09,370,1753805721.069135,2025-07-29 18:15:21,48.043589
2070,1753805769.159557,2025-07-29 18:16:09,370,1753805721.069135,2025-07-29 18:15:21,48.090422
2071,1753805769.211043,2025-07-29 18:16:09,370,1753805721.069135,2025-07-29 18:15:21,48.141908
2072,1753805769.268828,2025-07-29 18:16:09,370,1753805721.069135,2025-07-29 18:15:21,48.199693
2073,1753805769.318241,2025-07-29 18:16:09,370,1753805721.069135,2025-07-29 18:15:21,48.249106
2074,1753805769.363386,2025-07-29 18:16:09,370,1753805721.069135,2025-07-29 18:15:21,48.294251
2075,1753805769.421433,2025-07-29 18:16:09,370,1753805721.069135,2025-07-29 18:15:21,48.352298
2076,1753805769.462781,2025-07-29 18:16:09,370,1753805721.069135,2025-07-29 18:15:21,48.393646
2077,1753805769.512807,2025-07-29 18:16:09,370,1753805721.069135,2025-07-29 18:15:21,48.443672
2078,1753805769.56396,2025-07-29 18:16:09,370,1753805721.069135,2025-07-29 18:15:21,48.494825
2079,1753805769.620583,2025-07-29 18:16:09,370,1753805721.069135,2025-07-29 18:15:21,48.551448
2080,1753805769.666279,2025-07-29 18:16:09,370,1753805721.069135,2025-07-29 18:15:21,48.597144
2081,1753805769.706205,2025-07-29 18:16:09,370,1753805721.069135,2025-07-29 18:15:21,48.63707
2082,1753805769.755024,2025-07-29 18:16:09,370,1753805721.069135,2025-07-29 18:15:21,48.685889
2083,1753805769.806883,2025-07-29 18:16:09,370,1753805721.069135,2025-07-29 18:15:21,48.737748
2084,1753805769.866975,2025-07-29 18:16:09,370,1753805721.069135,2025-07-29 18:15:21,48.79784
2085,1753805769.913692,2025-07-29 18:16:09,370,1753805721.069135,2025-07-29 18:15:21,48.844557
2086,1753805769.958063,2025-07-29 18:16:09,370,1753805721.069135,2025-07-29 18:15:21,48.888928
2087,1753805770.014133,2025-07-29 18:16:10,370,1753805721.069135,2025-07-29 18:15:21,48.944998
2088,1753805770.063454,2025-07-29 18:16:10,370,1753805721.069135,2025-07-29 18:15:21,48.994319
2089,1753805770.123498,2025-07-29 18:16:10,370,1753805721.069135,2025-07-29 18:15:21,49.054363
2090,1753805770.170489,2025-07-29 18:16:10,370,1753805721.069135,2025-07-29 18:15:21,49.101354
2091,1753805770.213311,2025-07-29 18:16:10,370,1753805721.069135,2025-07-29 18:15:21,49.144176
2092,1753805770.26742,2025-07-29 18:16:10,370,1753805721.069135,2025-07-29 18:15:21,49.198285
2093,1753805770.315971,2025-07-29 18:16:10,370,1753805721.069135,2025-07-29 18:15:21,49.246836
2094,1753805770.37546,2025-07-29 18:16:10,370,1753805721.069135,2025-07-29 18:15:21,49.306325
2095,1753805770.415629,2025-07-29 18:16:10,370,1753805721.069135,2025-07-29 18:15:21,49.346494
2096,1753805770.46515,2025-07-29 18:16:10,370,1753805721.069135,2025-07-29 18:15:21,49.396015
2097,1753805770.511826,2025-07-29 18:16:10,370,1753805721.069135,2025-07-29 18:15:21,49.442691
2098,1753805770.563926,2025-07-29 18:16:10,370,1753805721.069135,2025-07-29 18:15:21,49.494791
2099,1753805770.6193,2025-07-29 18:16:10,370,1753805721.069135,2025-07-29 18:15:21,49.550165
2100,1753805770.667688,2025-07-29 18:16:10,370,1753805721.069135,2025-07-29 18:15:21,49.598553
2101,1753805770.715744,2025-07-29 18:16:10,370,1753805721.069135,2025-07-29 18:15:21,49.646609
2102,1753805770.759253,2025-07-29 18:16:10,370,1753805721.069135,2025-07-29 18:15:21,49.690118
2103,1753805770.809477,2025-07-29 18:16:10,370,1753805721.069135,2025-07-29 18:15:21,49.740342
2104,1753805770.870904,2025-07-29 18:16:10,370,1753805721.069135,2025-07-29 18:15:21,49.801769
2105,1753805770.913386,2025-07-29 18:16:10,370,1753805721.069135,2025-07-29 18:15:21,49.844251
2106,1753805770.958439,2025-07-29 18:16:10,370,1753805721.069135,2025-07-29 18:15:21,49.889304
2107,1753805771.006387,2025-07-29 18:16:11,370,1753805721.069135,2025-07-29 18:15:21,49.937252
2108,1753805771.065176,2025-07-29 18:16:11,370,1753805721.069135,2025-07-29 18:15:21,49.996041
2109,1753805771.118321,2025-07-29 18:16:11,370,1753805721.069135,2025-07-29 18:15:21,50.049186
2110,1753805771.165364,2025-07-29 18:16:11,370,1753805721.069135,2025-07-29 18:15:21,50.096229
2111,1753805771.20946,2025-07-29 18:16:11,370,1753805721.069135,2025-07-29 18:15:21,50.140325
2112,1753805771.261635,2025-07-29 18:16:11,370,1753805721.069135,2025-07-29 18:15:21,50.1925
2113,1753805771.312261,2025-07-29 18:16:11,370,1753805721.069135,2025-07-29 18:15:21,50.243126
2114,1753805771.365226,2025-07-29 18:16:11,370,1753805721.069135,2025-07-29 18:15:21,50.296091
2115,1753805771.411709,2025-07-29 18:16:11,370,1753805721.069135,2025-07-29 18:15:21,50.342574
2116,1753805771.465536,2025-07-29 18:16:11,370,1753805721.069135,2025-07-29 18:15:21,50.396401
2117,1753805771.517617,2025-07-29 18:16:11,370,1753805721.069135,2025-07-29 18:15:21,50.448482
2118,1753805771.563905,2025-07-29 18:16:11,370,1753805721.069135,2025-07-29 18:15:21,50.49477
2119,1753805771.613653,2025-07-29 18:16:11,370,1753805721.069135,2025-07-29 18:15:21,50.544518
2120,1753805771.671937,2025-07-29 18:16:11,370,1753805721.069135,2025-07-29 18:15:21,50.602802
2121,1753805771.719901,2025-07-29 18:16:11,370,1753805721.069135,2025-07-29 18:15:21,50.650766
2122,1753805771.766387,2025-07-29 18:16:11,370,1753805721.069135,2025-07-29 18:15:21,50.697252
2123,1753805771.815351,2025-07-29 18:16:11,370,1753805721.069135,2025-07-29 18:15:21,50.746216
2124,1753805771.866514,2025-07-29 18:16:11,370,1753805721.069135,2025-07-29 18:15:21,50.797379
2125,1753805771.920843,2025-07-29 18:16:11,370,1753805721.069135,2025-07-29 18:15:21,50.851708
2126,1753805771.965546,2025-07-29 18:16:11,370,1753805721.069135,2025-07-29 18:15:21,50.896411
2127,1753805772.019484,2025-07-29 18:16:12,370,1753805721.069135,2025-07-29 18:15:21,50.950349
2128,1753805772.064341,2025-07-29 18:16:12,370,1753805721.069135,2025-07-29 18:15:21,50.995206
2129,1753805772.117292,2025-07-29 18:16:12,370,1753805721.069135,2025-07-29 18:15:21,51.048157
2130,1753805772.167746,2025-07-29 18:16:12,370,1753805721.069135,2025-07-29 18:15:21,51.098611
2131,1753805772.20825,2025-07-29 18:16:12,370,1753805721.069135,2025-07-29 18:15:21,51.139115
2132,1753805772.260822,2025-07-29 18:16:12,370,1753805721.069135,2025-07-29 18:15:21,51.191687
2133,1753805772.313529,2025-07-29 18:16:12,370,1753805721.069135,2025-07-29 18:15:21,51.244394
2134,1753805772.362263,2025-07-29 18:16:12,370,1753805721.069135,2025-07-29 18:15:21,51.293128
2135,1753805772.41283,2025-07-29 18:16:12,370,1753805721.069135,2025-07-29 18:15:21,51.343695
2136,1753805772.460439,2025-07-29 18:16:12,370,1753805721.069135,2025-07-29 18:15:21,51.391304
2137,1753805772.50865,2025-07-29 18:16:12,370,1753805721.069135,2025-07-29 18:15:21,51.439515
2138,1753805772.56589,2025-07-29 18:16:12,370,1753805721.069135,2025-07-29 18:15:21,51.496755
2139,1753805772.615298,2025-07-29 18:16:12,370,1753805721.069135,2025-07-29 18:15:21,51.546163
2140,1753805772.6685,2025-07-29 18:16:12,370,1753805721.069135,2025-07-29 18:15:21,51.599365
2141,1753805772.714404,2025-07-29 18:16:12,370,1753805721.069135,2025-07-29 18:15:21,51.645269
2142,1753805772.7611,2025-07-29 18:16:12,370,1753805721.069135,2025-07-29 18:15:21,51.691965
2143,1753805772.819391,2025-07-29 18:16:12,370,1753805721.069135,2025-07-29 18:15:21,51.750256
2144,1753805772.861025,2025-07-29 18:16:12,370,1753805721.069135,2025-07-29 18:15:21,51.79189
2145,1753805772.912596,2025-07-29 18:16:12,370,1753805721.069135,2025-07-29 18:15:21,51.843461
2146,1753805772.958198,2025-07-29 18:16:12,370,1753805721.069135,2025-07-29 18:15:21,51.889063
2147,1753805773.01335,2025-07-29 18:16:13,370,1753805721.069135,2025-07-29 18:15:21,51.944215
2148,1753805773.061532,2025-07-29 18:16:13,370,1753805721.069135,2025-07-29 18:15:21,51.992397
2149,1753805773.117421,2025-07-29 18:16:13,370,1753805721.069135,2025-07-29 18:15:21,52.048286
2150,1753805773.164531,2025-07-29 18:16:13,370,1753805721.069135,2025-07-29 18:15:21,52.095396
2151,1753805773.212501,2025-07-29 18:16:13,370,1753805721.069135,2025-07-29 18:15:21,52.143366
2152,1753805773.263053,2025-07-29 18:16:13,370,1753805721.069135,2025-07-29 18:15:21,52.193918
2153,1753805773.31179,2025-07-29 18:16:13,370,1753805721.069135,2025-07-29 18:15:21,52.242655
2154,1753805773.361414,2025-07-29 18:16:13,370,1753805721.069135,2025-07-29 18:15:21,52.292279
2155,1753805773.41068,2025-07-29 18:16:13,370,1753805721.069135,2025-07-29 18:15:21,52.341544999999996
2156,1753805773.46522,2025-07-29 18:16:13,370,1753805721.069135,2025-07-29 18:15:21,52.396085
2157,1753805773.514349,2025-07-29 18:16:13,370,1753805721.069135,2025-07-29 18:15:21,52.445214
2158,1753805773.566507,2025-07-29 18:16:13,370,1753805721.069135,2025-07-29 18:15:21,52.497372
2159,1753805773.612347,2025-07-29 18:16:13,370,1753805721.069135,2025-07-29 18:15:21,52.543212
2160,1753805773.662386,2025-07-29 18:16:13,370,1753805721.069135,2025-07-29 18:15:21,52.593251
2161,1753805773.716547,2025-07-29 18:16:13,370,1753805721.069135,2025-07-29 18:15:21,52.647412
2162,1753805773.758926,2025-07-29 18:16:13,370,1753805721.069135,2025-07-29 18:15:21,52.689791
2163,1753805773.810773,2025-07-29 18:16:13,370,1753805721.069135,2025-07-29 18:15:21,52.741638
2164,1753805773.859245,2025-07-29 18:16:13,370,1753805721.069135,2025-07-29 18:15:21,52.79011
2165,1753805773.925437,2025-07-29 18:16:13,370,1753805721.069135,2025-07-29 18:15:21,52.856302
2166,1753805773.965504,2025-07-29 18:16:13,370,1753805721.069135,2025-07-29 18:15:21,52.896369
2167,1753805774.01851,2025-07-29 18:16:14,370,1753805721.069135,2025-07-29 18:15:21,52.949375
2168,1753805774.065794,2025-07-29 18:16:14,370,1753805721.069135,2025-07-29 18:15:21,52.996659
2169,1753805774.117027,2025-07-29 18:16:14,370,1753805721.069135,2025-07-29 18:15:21,53.047892
2170,1753805774.166511,2025-07-29 18:16:14,370,1753805721.069135,2025-07-29 18:15:21,53.097376
2171,1753805774.213714,2025-07-29 18:16:14,370,1753805721.069135,2025-07-29 18:15:21,53.144579
2172,1753805774.284594,2025-07-29 18:16:14,370,1753805721.069135,2025-07-29 18:15:21,53.215459
2173,1753805774.322281,2025-07-29 18:16:14,370,1753805721.069135,2025-07-29 18:15:21,53.253146
2174,1753805774.36598,2025-07-29 18:16:14,370,1753805721.069135,2025-07-29 18:15:21,53.296845
2175,1753805774.414928,2025-07-29 18:16:14,370,1753805721.069135,2025-07-29 18:15:21,53.345793
2176,1753805774.467603,2025-07-29 18:16:14,370,1753805721.069135,2025-07-29 18:15:21,53.398468
2177,1753805774.513697,2025-07-29 18:16:14,370,1753805721.069135,2025-07-29 18:15:21,53.444562
2178,1753805774.564121,2025-07-29 18:16:14,370,1753805721.069135,2025-07-29 18:15:21,53.494986
2179,1753805774.621031,2025-07-29 18:16:14,370,1753805721.069135,2025-07-29 18:15:21,53.551896
2180,1753805774.6598,2025-07-29 18:16:14,370,1753805721.069135,2025-07-29 18:15:21,53.590665
2181,1753805774.714918,2025-07-29 18:16:14,370,1753805721.069135,2025-07-29 18:15:21,53.645783
2182,1753805774.761683,2025-07-29 18:16:14,370,1753805721.069135,2025-07-29 18:15:21,53.692548
2183,1753805774.811629,2025-07-29 18:16:14,370,1753805721.069135,2025-07-29 18:15:21,53.742494
2184,1753805774.863447,2025-07-29 18:16:14,370,1753805721.069135,2025-07-29 18:15:21,53.794312
2185,1753805774.908707,2025-07-29 18:16:14,370,1753805721.069135,2025-07-29 18:15:21,53.839572
2186,1753805774.96532,2025-07-29 18:16:14,370,1753805721.069135,2025-07-29 18:15:21,53.896185
2187,1753805775.012511,2025-07-29 18:16:15,370,1753805721.069135,2025-07-29 18:15:21,53.943376
2188,1753805775.067547,2025-07-29 18:16:15,370,1753805721.069135,2025-07-29 18:15:21,53.998412
2189,1753805775.112967,2025-07-29 18:16:15,370,1753805721.069135,2025-07-29 18:15:21,54.043832
2190,1753805775.162462,2025-07-29 18:16:15,370,1753805721.069135,2025-07-29 18:15:21,54.093327
2191,1753805775.2067,2025-07-29 18:16:15,370,1753805721.069135,2025-07-29 18:15:21,54.137565
2192,1753805775.258447,2025-07-29 18:16:15,370,1753805721.069135,2025-07-29 18:15:21,54.189312
2193,1753805775.308594,2025-07-29 18:16:15,370,1753805721.069135,2025-07-29 18:15:21,54.239459
2194,1753805775.356439,2025-07-29 18:16:15,370,1753805721.069135,2025-07-29 18:15:21,54.287304
2195,1753805775.410023,2025-07-29 18:16:15,370,1753805721.069135,2025-07-29 18:15:21,54.340888
2196,1753805775.454415,2025-07-29 18:16:15,370,1753805721.069135,2025-07-29 18:15:21,54.38528
2197,1753805775.505376,2025-07-29 18:16:15,370,1753805721.069135,2025-07-29 18:15:21,54.436241
2198,1753805775.563503,2025-07-29 18:16:15,370,1753805721.069135,2025-07-29 18:15:21,54.494368
2199,1753805775.618269,2025-07-29 18:16:15,370,1753805721.069135,2025-07-29 18:15:21,54.549134
2200,1753805775.671006,2025-07-29 18:16:15,370,1753805721.069135,2025-07-29 18:15:21,54.601871
2201,1753805775.737551,2025-07-29 18:16:15,370,1753805721.069135,2025-07-29 18:15:21,54.668416
2202,1753805775.783611,2025-07-29 18:16:15,370,1753805721.069135,2025-07-29 18:15:21,54.714476
2203,1753805775.833268,2025-07-29 18:16:15,370,1753805721.069135,2025-07-29 18:15:21,54.764133
2204,1753805775.8697,2025-07-29 18:16:15,370,1753805721.069135,2025-07-29 18:15:21,54.800565
